DATABASE_NAME,SCHEMA_NAME,OBJECT_NAME,OBJECT_TYPE,COMPLEXITY_LEVEL
"STARS4_SL_WORK","NA","WRK_AGG_CONTRACT_DAILY_2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_AGG_YTD","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_AGG_YTD1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ALGO_COLL_ADJUSTMENTS","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ALMM_69","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ALMM_69_CANCELLED_TRADES","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ALMM_SPREAD2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ALMM_SPREAD_IN","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ALMM_SPREAD_OUT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ALMM_SPREAD_OUT_BUFFER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_24_25_00","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_24_25_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_24_25_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_24_25_03","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_24_25_04","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_24_25_05","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_24_25_06","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_24_25_07","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_27_00","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_27_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_27_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_27_03","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_27_04","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_28_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_30_NETDER_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_30_NETDER_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_30_NETDER_CASHFLOW","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ART_30_NETDER_CASHFLOW_BUFFER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_A_L_DERIVATES","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_BENCHMARK_IN","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_BENCHMARK_OUT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_CONTINGENCIES","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_CONTINGENCIES_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_COUNTERBAL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_COUNTERBAL_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_COUNTERBAL_T2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_INFLOWS","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_INFLOWS_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_INFLOWS_T2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_MEMO_1270","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_MEMO_1270_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_OUTFLOWS","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_OUTFLOWS_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_OUTFLOWS_T2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_PRE_COUNTERBAL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C66_SIG_CURR","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_COLL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_CPTY_CONVERSION","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_CPTY_GROUP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_REPORT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_SIG_CURR","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_SIG_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T1_BUFFER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T2_CUST_GRP_CCY_DEP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T2_CUST_GRP_DEP_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T2_CUST_LEG_CCY_DEP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T2_CUST_LEG_DEP_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T3_GRP_PRODUCT_CCY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T3_GRP_PRODUCT_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T3_LEG_PRODUCT_CCY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C67_T3_LEG_PRODUCT_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_COLL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_REPORT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_SIG_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_T1_BUFFER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_T3_GRP_PRODUCT_CCY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_T3_GRP_PRODUCT_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_T3_LEG_PRODUCT_CCY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C68_T3_LEG_PRODUCT_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C70_ROLLOVER_T2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C70_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C70_T1_BUFFER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_CPTY_CONVERSION","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_CPTY_GROUP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_REPORT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T1_BUFFER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T2_CUST_GRP_CCY_DEP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T2_CUST_GRP_DEP_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T2_CUST_LEG_CCY_DEP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T2_CUST_LEG_DEP_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T3_GRP_PRODUCT_CCY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T3_GRP_PRODUCT_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T3_LEG_PRODUCT_CCY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_C71_T3_LEG_PRODUCT_TOT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CALYPSO_CF_RATE","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CASHFLOW","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CNTRACT_DLY_GT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLLATERAL_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLLATERAL_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_AGREEMENT_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_AGREEMENT_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_DER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_DER_CPTY_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_DER_CPTY_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_DER_CPTY_03","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_META_DAILY_RUN","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_PERCENTAGE","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_UVAL_BAL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COLL_UVAL_UNIT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_COLLATERAL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY_DSNEW","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY_IN","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY_MKT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY_VALUES_2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY_VALUES_3","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY_VALUES_4","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY_VALUES_5","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_DAILY_VAL_BUFFER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_PNL_CONTRACT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_PNL_FULL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_PNL_FULL_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_PNL_GAP1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_PNL_GAP1_BKP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_PNL_YTD","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CONTRACT_WSST_AMORT_CODE","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTERPARTY_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTERPARTY_DAT_1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTERPARTY_DGS_LKP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTERPARTY_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTERPARTY_HLBA_LKP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTERPARTY_LKP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTERPARTY_LKP_EOM","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTERPARTY_LKP_MKT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTRY_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_COUNTRY_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CPTY_ART_24_25","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CTPY_RATING_SCORING_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CTPY_RATING_SCORING_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CURRENCY_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CURRENCY_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CUST_PARTY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CUST_PARTY_2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CUST_PARTY_BASEL_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_CUST_PARTY_BASEL_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_A_FACT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_A_FACT_R17_00","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_CALCULATION_00","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_CALCULATION_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_CALCULATION_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_CALCULATION_03","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_CALCULATION_04","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_CALCULATION_05","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_CALCULATION_06","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_CALCULATION_07","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_DGS_L_FACT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ELIGIBLE_01_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ELIGIBLE_02_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ELIGIBLE_03_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ELIGIBLE_04_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ELIGIBLE_05_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FACT_CONTRACT_VALUES","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FACT_NET_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FACT_NET_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FACT_NET_03","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FACT_NET_04","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FACT_RATING_SCORING_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FINAL_DERIVATIES","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FINANCIAL_MARKET_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FINANCIAL_MARKET_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FUNDING_SPREAD2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FUNDING_SPREAD3","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FUNDING_SPREAD4","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FUNDING_SPREAD5","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FUNDING_SPREAD_IN","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FUNDING_SPREAD_OUT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_FUNDING_SPREAD_OUT_BUFFER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_GL_ACCOUNT_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_GL_ACCOUNT_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_GT_PRODUCT_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_GT_PRODUCT_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA_000","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA_001","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA_002","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA_003","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA_004","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA_005","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA_006","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_HLBA_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTRUMENT_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTRUMENT_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTRUMENT_LKP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTRUMENT_LKP_EOM","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTRUMENT_PRE_03_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTRUMENT_UNDER_LKP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTR_ART_24_25","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTR_MATURITY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_INSTR_STORE_CONNECT_LKP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_IRRBB_DEFAULTED_ATTRIBUTES","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LCH","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LEGAL_ENTITY_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LEGAL_ENTITY_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LIQUID_ASSETS_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LIQUID_ASSETS_02","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN20_TBL1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN20_TBL2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN20_TBL2_ENCRATE","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN20_TBL2_FINAL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN20_TBL2_POOL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN22_COLLATERAL_POOL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN22_T1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN22_T2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN22_T2_ENCRATE","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN22_T2_FINAL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_LN22_T2_POOL","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_MARKET_BENCHMARK_RATE","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_MARKET_CUST","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_MD_BUSINESS_ORGANISATN_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_MD_BUSINESS_ORGNISTN_DAT_1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_MD_BUSINESS_ORGNISTN_DAT_2","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_MD_PRODUCT_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_MD_PRODUCT_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_NR4026_OCMV_ISSUED","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_NSFR_LOAN_ENCUMBRANCE","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_NSFR_NR_LOAN_ENCUMBRANCE","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_N_NOTCH","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_ON_BALANCE_WITH_CCY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_OPERATIONAL_DEPOSIT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_PERSON_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_PERSON_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_PORTFOLIO_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_PORTFOLIO_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_PRE_FACT_CONTRACT_01","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_PROPERTY_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_PROPERTY_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_REF_ISIN","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_REPORT_C66","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_SIG_CUR_ASSETS","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_SIG_CUR_LIABS","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_SOURCE_SYSTEM_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_SOURCE_SYSTEM_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_SPREAD_YTD_HELPER","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_SPREAD_YTD_HELPER1","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_TRADE_IRRBB_IRS_BASISSWAP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_TRADE_LEG_COMB","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_TRADE_NUMBER_DAT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_TRADE_NUMBER_DLT","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_UNDERLY_INSTRUMENT_LKP","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_WSST_CUST_PARTY","TABLE","NA"
"STARS4_SL_WORK","NA","WRK_WSST_TRADES_CASHFLOW_COUNT","TABLE","NA"
"STARS4_SL_WORK","NA","AGG_CONTRACT_DAILY_VALUES","VIEW","MEDIUM"
"STARS4_SL_WORK","NA","DATA_ALMM_69","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_BALANCE_SHEET_LINE_ITEM","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_BALANCE_SHEET_TYPE","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CALENDAR","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CASHFLOW_PROPERTIES","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CENTRAL_BANK","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_COLLATERAL","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CONTRACT_ALLOCATION_POOL","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CONTRACT_COLLATERAL_PROP","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CONTRACT_ROLL_STATUS","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_COUNTERPARTY","VIEW","MEDIUM"
"STARS4_SL_WORK","NA","DIM_COUNTERPARTY_ELIMINATION","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_COUNTRY","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CTPY_RATING_SCORING","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CURRENCY","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_CURRENCY_RATE_TYPE","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_DATE","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_DATE_BUCKET","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_DATE_DT","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_FINANCIAL_MARKET","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_FIN_COLLATERAL_AGREEMENT","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_GL_ACCOUNT","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_GT_BUSINESS_UNIT_COMMON","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_GT_COUNTERPARTY_TYPE","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_GT_PRODUCT","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_INDUSTRY_SECTOR","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_INSTRUMENT","VIEW","MEDIUM"
"STARS4_SL_WORK","NA","DIM_IRRBB_CONTRACT_PROPERTIES","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_ISSUER_COUNTERPARTY","VIEW","MEDIUM"
"STARS4_SL_WORK","NA","DIM_LCR_LINE_ITEM","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_LEGAL_ENTITY","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_LTV_BUCKET","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_MD_BUSINESS_ORGANISATION","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_MD_PRODUCT","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_NSFR_LINE_ITEM","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_PACKAGE","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_PERSON","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_PORTFOLIO","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_POSITION_STATUS","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_PROPERTY","VIEW","SIMPLE"
"STARS4_SL_WORK","NA","DIM_REPORTED_POSITION_DATE","VIEW","SIMPLE"
